tau,x,y,u,v,theta1
6.800000000000004652e-02,8.761603460935569743e-01,-4.253203835185661585e-01,-2.745005030435289761e+00,-5.835767645834518014e+00,7.100915994973566389e-04
6.900000000000004741e-02,8.733966416835700075e-01,-4.311470226854997589e-01,-2.782382580929093407e+00,-5.817469942342111011e+00,7.205341228274903627e-04
7.000000000000004829e-02,8.705956236254461800e-01,-4.369552420724376884e-01,-2.819632050721151639e+00,-5.798928247362704624e+00,7.309766461492203269e-04
7.100000000000004918e-02,8.677574208264575706e-01,-4.427447981744458416e-01,-2.856751788070417408e+00,-5.780143535991514980e+00,7.414191694624247759e-04
7.200000000000005007e-02,8.648821638414030399e-01,-4.485154484676396325e-01,-2.893740149679930873e+00,-5.761116795218280018e+00,7.518616927669818451e-04
7.300000000000005096e-02,8.619699848641171336e-01,-4.542669514210357917e-01,-2.930595500791028041e+00,-5.741849023841319344e+00,7.623042160627697787e-04
7.400000000000005185e-02,8.590210177188849494e-01,-4.599990665083174002e-01,-2.967316215276518676e+00,-5.722341232380756537e+00,7.727467393496667124e-04
7.500000000000005274e-02,8.560353978517647455e-01,-4.657115542195122138e-01,-3.003900675732823267e+00,-5.702594442990913670e+00,7.831892626275508903e-04
7.600000000000005362e-02,8.530132623218183996e-01,-4.714041760725826147e-01,-3.040347273571061049e+00,-5.682609689371894035e+00,7.936317858963005565e-04
7.700000000000005451e-02,8.499547497922518291e-01,-4.770766946249267448e-01,-3.076654409107081989e+00,-5.662388016680366398e+00,8.040743091557938467e-04
7.800000000000005540e-02,8.468600005214655946e-01,-4.827288734847902663e-01,-3.112820491650434285e+00,-5.641930481439571210e+00,8.145168324059091133e-04
7.900000000000005629e-02,8.437291563540172401e-01,-4.883604773225875828e-01,-3.148843939592258057e+00,-5.621238151448551434e+00,8.249593556465243836e-04
8.000000000000005718e-02,8.405623607114962592e-01,-4.939712718821319681e-01,-3.184723180492103900e+00,-5.600312105690637310e+00,8.354018788775180102e-04
8.100000000000005806e-02,8.373597585833123524e-01,-4.995610239917737116e-01,-3.220456651163660311e+00,-5.579153434241187703e+00,8.458444020987681286e-04
8.200000000000005895e-02,8.341214965173994189e-01,-5.051295015754457829e-01,-3.256042797759392649e+00,-5.557763238174609377e+00,8.562869253101528747e-04
8.300000000000005984e-02,8.308477226108343938e-01,-5.106764736636161262e-01,-3.291480075854077647e+00,-5.536142629470668375e+00,8.667294485115506009e-04
