tau,x,y,u,v,theta1
5.800000000000004458e-02,9.121691528167387153e-01,-3.629815606293143593e-01,-2.323552858982579572e+00,-5.962240058611332216e+00,3.579672862813620027e-05
5.900000000000004546e-02,9.098265879246987264e-01,-3.689361872993399127e-01,-2.361559747813902099e+00,-5.946972234186726602e+00,3.641391360445444359e-05
6.000000000000004635e-02,9.074460679495459647e-01,-3.748754231267327763e-01,-2.399462751747610589e+00,-5.931458497814086961e+00,3.703109858077120969e-05
6.100000000000004724e-02,9.050276975955662273e-01,-3.807990225748719704e-01,-2.437260233006931287e+00,-5.915699602066763596e+00,3.764828355708646468e-05
6.200000000000004813e-02,9.025715832018083029e-01,-3.867067408654583094e-01,-2.474950559857697741e+00,-5.899696311005649285e+00,3.826546853340018824e-05
6.300000000000004208e-02,9.000778327359970632e-01,-3.925983339899739577e-01,-2.512532106696143686e+00,-5.883449400123223150e+00,3.888265350971234648e-05
6.400000000000004297e-02,8.975465557883596235e-01,-3.984735587210857521e-01,-2.550003254136089303e+00,-5.866959656286837799e+00,3.949983848602292585e-05
6.500000000000004385e-02,8.949778635653644621e-01,-4.043321726239914038e-01,-2.587362389095509307e+00,-5.850227877681258626e+00,4.011702346233189247e-05
6.600000000000004474e-02,8.923718688833741641e-01,-4.101739340677079126e-01,-2.624607904882478415e+00,-5.833254873750457037e+00,4.073420843863922601e-05
6.700000000000004563e-02,8.897286861622126786e-01,-4.159986022363012514e-01,-2.661738201280482663e+00,-5.816041465138674482e+00,4.135139341494489936e-05
6.800000000000004652e-02,8.870484314186471986e-01,-4.218059371400570412e-01,-2.698751684633095227e+00,-5.798588483630756407e+00,4.196857839124888543e-05
6.900000000000004741e-02,8.843312222597865535e-01,-4.275956996265908305e-01,-2.735646767928003875e+00,-5.780896772091771219e+00,4.258576336755116388e-05
7.000000000000004829e-02,8.815771778763948907e-01,-4.333676513918979789e-01,-2.772421870880386940e+00,-5.762967184405916043e+00,4.320294834385170760e-05
7.100000000000004918e-02,8.787864190361229788e-01,-4.391215549913418670e-01,-2.809075420015629820e+00,-5.744800585414724381e+00,4.382013332015048950e-05
7.200000000000005007e-02,8.759590680766569104e-01,-4.448571738505801010e-01,-2.845605848751374012e+00,-5.726397850854578309e+00,4.443731829644748923e-05
7.300000000000005096e-02,8.730952488987850924e-01,-4.505742722764277119e-01,-2.882011597478895126e+00,-5.707759867293536793e+00,4.505450327274267971e-05
7.400000000000005185e-02,8.701950869593840787e-01,-4.562726154676571277e-01,-2.918291113643800561e+00,-5.688887532067485431e+00,4.567168824903603382e-05
7.500000000000005274e-02,8.672587092643243567e-01,-4.619519695257337522e-01,-2.954442851826040606e+00,-5.669781753215619169e+00,4.628887322532752445e-05
7.600000000000005362e-02,8.642862443612961965e-01,-4.676121014654865959e-01,-2.990465273819228997e+00,-5.650443449415265995e+00,4.690605820161713129e-05
7.700000000000005451e-02,8.612778223325566751e-01,-4.732527792257137378e-01,-3.026356848709264469e+00,-5.630873549916058707e+00,4.752324317790482722e-05
7.800000000000005540e-02,8.582335747875983190e-01,-4.788737716797213939e-01,-3.062116052952248424e+00,-5.611072994473465414e+00,4.814042815419058513e-05
7.900000000000005629e-02,8.551536348557401412e-01,-4.844748486457962078e-01,-3.097741370451693843e+00,-5.591042733281684995e+00,4.875761313047438471e-05
8.000000000000005718e-02,8.520381371786422964e-01,-4.900557808976101493e-01,-3.133231292635015208e+00,-5.570783726905918165e+00,4.937479810675619884e-05
8.100000000000005806e-02,8.488872179027436848e-01,-4.956163401745574681e-01,-3.168584318529300781e+00,-5.550296946214023919e+00,4.999198308303600042e-05
8.200000000000005895e-02,8.457010146716251731e-01,-5.011562991920228693e-01,-3.203798954836355239e+00,-5.529583372307567579e+00,5.060916805931376235e-05
8.300000000000005984e-02,8.424796666182973182e-01,-5.066754316515806877e-01,-3.238873716007011794e+00,-5.508643996452271985e+00,5.122635303558946429e-05
8.400000000000006073e-02,8.392233143574148180e-01,-5.121735122511236193e-01,-3.273807124314705330e+00,-5.487479820007877152e+00,5.184353801186307914e-05
8.500000000000006162e-02,8.359320999774170202e-01,-5.176503166949217860e-01,-3.308597709928303932e+00,-5.466091854357422619e+00,5.246072298813457980e-05
8.600000000000006251e-02,8.326061670325969333e-01,-5.231056217036103018e-01,-3.343244010984192105e+00,-5.444481120835959587e+00,5.307790796440394593e-05
8.700000000000006339e-02,8.292456605350974064e-01,-5.285392050241054518e-01,-3.377744573657602167e+00,-5.422648650658698166e+00,5.369509294067115044e-05
8.800000000000006428e-02,8.258507269468373657e-01,-5.339508454394485959e-01,-3.412097952233186682e+00,-5.400595484848603967e+00,5.431227791693616621e-05
8.900000000000006517e-02,8.224215141713671073e-01,-5.393403227785776854e-01,-3.446302709174830614e+00,-5.378322674163451111e+00,5.492946289319896615e-05
9.000000000000006606e-02,8.189581715456547562e-01,-5.447074179260251725e-01,-3.480357415194696102e+00,-5.355831279022343239e+00,5.554664786945952992e-05
9.100000000000006695e-02,8.154608498318035581e-01,-5.500519128315424222e-01,-3.514260649321497176e+00,-5.333122369431706034e+00,5.616383284571783042e-05
9.200000000000006783e-02,8.119297012087016707e-01,-5.553735905196499623e-01,-3.548010998967997764e+00,-5.310197024910767283e+00,5.678101782197384053e-05
9.300000000000006872e-02,8.083648792636046743e-01,-5.606722350991125703e-01,-3.581607059997732101e+00,-5.287056334416530667e+00,5.739820279822753995e-05
9.400000000000006961e-02,8.047665389836515804e-01,-5.659476317723396432e-01,-3.615047436790941315e+00,-5.263701396268253951e+00,5.801538777447890155e-05
9.500000000000007050e-02,8.011348367473157817e-01,-5.711995668447091834e-01,-3.648330742309723096e+00,-5.240133318071436896e+00,5.863257275072789824e-05
9.600000000000007139e-02,7.974699303157906094e-01,-5.764278277338159562e-01,-3.681455598162389986e+00,-5.216353216641334889e+00,5.924975772697450290e-05
9.700000000000007228e-02,7.937719788243117192e-01,-5.816322029786429315e-01,-3.714420634667033649e+00,-5.192362217926004497e+00,5.986694270321869522e-05
9.800000000000007316e-02,7.900411427734153058e-01,-5.868124822486552317e-01,-3.747224490914291550e+00,-5.168161456928887176e+00,6.048412767946044808e-05
9.900000000000007405e-02,7.862775840201350341e-01,-5.919684563528166965e-01,-3.779865814829311610e+00,-5.143752077630948882e+00,6.110131265569973438e-05
1.000000000000000749e-01,7.824814657691365749e-01,-5.970999172485281781e-01,-3.812343263232913948e+00,-5.119135232912377376e+00,6.171849763193653379e-05
