tau,x,y,u,v,theta1
6.700000000000004563e-02,9.114076337072815059e-01,-4.090594647903144088e-01,-2.572779925739203666e+00,-5.739211726648558276e+00,1.317176865945648393e-04
6.800000000000004652e-02,9.088168261270133108e-01,-4.147905398163846957e-01,-2.608818085252356589e+00,-5.722900526303704716e+00,1.336836222143503834e-04
6.900000000000004741e-02,9.061900320741173021e-01,-4.205051903531638047e-01,-2.644752633086196791e+00,-5.706362857435982150e+00,1.356495578340902012e-04
7.000000000000004829e-02,9.035273558733006860e-01,-4.262031902617424706e-01,-2.680582143887688673e+00,-5.689599380774686743e+00,1.376154934537836153e-04
7.100000000000004918e-02,9.008289032725055323e-01,-4.318843140684422988e-01,-2.716305196549979151e+00,-5.672610766047510467e+00,1.395814290734299749e-04
7.200000000000005007e-02,8.980947814386337491e-01,-4.375483369738001338e-01,-2.751920374269550162e+00,-5.655397691952838812e+00,1.415473646930285755e-04
7.300000000000005096e-02,8.953250989532154369e-01,-4.431950348615250057e-01,-2.787426264603182879e+00,-5.637960846131679027e+00,1.435133003125787664e-04
7.400000000000005185e-02,8.925199658080199550e-01,-4.488241843074263770e-01,-2.822821459524734067e+00,-5.620300925139226855e+00,1.454792359320798700e-04
7.500000000000005274e-02,8.896794934006109212e-01,-4.544355625883140237e-01,-2.858104555481721043e+00,-5.602418634416062915e+00,1.474451715515312088e-04
7.600000000000005362e-02,8.868037945298438141e-01,-4.600289476908688280e-01,-2.893274153451715236e+00,-5.584314688258992021e+00,1.494111071709321051e-04
7.700000000000005451e-02,8.838929833913083955e-01,-4.656041183204843170e-01,-2.928328858998538564e+00,-5.565989809791515697e+00,1.513770427902819083e-04
7.800000000000005540e-02,8.809471755727138476e-01,-4.711608539100783921e-01,-2.963267282328262642e+00,-5.547444730933944967e+00,1.533429784095799138e-04
7.900000000000005629e-02,8.779664880492190626e-01,-4.766989346288751372e-01,-2.998088038345007256e+00,-5.528680192373157887e+00,1.553089140288254710e-04
8.000000000000005718e-02,8.749510391787066466e-01,-4.822181413911560965e-01,-3.032789746706536782e+00,-5.509696943531994684e+00,1.572748496480179023e-04
8.100000000000005806e-02,8.719009486970014100e-01,-4.877182558649806876e-01,-3.067371031879650545e+00,-5.490495742538298529e+00,1.592407852671565572e-04
8.200000000000005895e-02,8.688163377130339038e-01,-4.931990604808756395e-01,-3.101830523195367562e+00,-5.471077356193601027e+00,1.612067208862407309e-04
8.300000000000005984e-02,8.656973287039486653e-01,-4.986603384404928452e-01,-3.136166854903899903e+00,-5.451442559941455990e+00,1.631726565052697730e-04
8.400000000000006073e-02,8.625440455101576198e-01,-5.041018737252355164e-01,-3.170378666229415998e+00,-5.431592137835417944e+00,1.651385921242430057e-04
8.500000000000006162e-02,8.593566133303386367e-01,-5.095234511048519765e-01,-3.204464601424587666e+00,-5.411526882506675129e+00,1.671045277431597515e-04
