tau,x,y,u,v,theta1
1.150000000000000883e-01,7.394568036794848531e-01,-6.649762806547788729e-01,-4.201350958578395023e+00,-4.718522343932798790e+00,3.075283242992409884e-03
1.160000000000000892e-01,7.352406411279801546e-01,-6.696814257584905450e-01,-4.230945475770475639e+00,-4.691736808603028663e+00,3.102024828446585305e-03
1.170000000000000900e-01,7.309949702610578637e-01,-6.743596923502097606e-01,-4.260367394219493065e+00,-4.664765508576868669e+00,3.128766413693925743e-03
1.180000000000000909e-01,7.267199642617576671e-01,-6.790108952323600233e-01,-4.289615546621838860e+00,-4.637609579322990783e+00,3.155507998732648336e-03
1.190000000000000918e-01,7.224157974765458290e-01,-6.836348503465106141e-01,-4.318688773435792605e+00,-4.610270163654818454e+00,3.182249583560969788e-03
1.200000000000000927e-01,7.180826454075301957e-01,-6.882313747806930726e-01,-4.347585922927715174e+00,-4.582748411673821742e+00,3.208991168177107237e-03
1.210000000000000936e-01,7.137206847046290159e-01,-6.928002867766606121e-01,-4.376305851217787257e+00,-4.555045480712525574e+00,3.235732752579277820e-03
1.220000000000000945e-01,7.093300931576946855e-01,-6.973414057370906916e-01,-4.404847422325280704e+00,-4.527162535277232003e+00,3.262474336765698243e-03
1.230000000000000954e-01,7.049110496885920840e-01,-7.018545522327299668e-01,-4.433209508213374228e+00,-4.499100746990464472e+00,3.289215920734585644e-03
1.240000000000000963e-01,7.004637343432323915e-01,-7.063395480094815104e-01,-4.461390988833502824e+00,-4.470861294533139407e+00,3.315957504484156725e-03
1.250000000000000833e-01,6.959883282835629403e-01,-7.107962159954346326e-01,-4.489390752169241772e+00,-4.442445363586459806e+00,3.342699088012628626e-03
1.260000000000000842e-01,6.914850137795132134e-01,-7.152243803078353057e-01,-4.517207694279724350e+00,-4.413854146773551257e+00,3.369440671318218051e-03
1.270000000000000850e-01,6.869539742008980987e-01,-7.196238662599995228e-01,-4.544840719342592372e+00,-4.385088843600827069e+00,3.396182254399142137e-03
1.280000000000000859e-01,6.823953940092776227e-01,-7.239945003681664826e-01,-4.572288739696474202e+00,-4.356150660399103813e+00,3.422923837253617589e-03
1.290000000000000868e-01,6.778094587497753842e-01,-7.283361103582940421e-01,-4.599550675882994710e+00,-4.327040810264453974e+00,3.449665419879861979e-03
1.300000000000000877e-01,6.731963550428543552e-01,-7.326485251727938852e-01,-4.626625456688310933e+00,-4.297760512998817006e+00,3.476407002276091576e-03
1.310000000000000886e-01,6.685562705760520474e-01,-7.369315749772077373e-01,-4.653512019184175230e+00,-4.268310995050359047e+00,3.503148584440523520e-03
1.320000000000000895e-01,6.638893940956743789e-01,-7.411850911668236286e-01,-4.680209308768523258e+00,-4.238693489453596364e+00,3.529890166371374947e-03
1.330000000000000904e-01,6.591959153984496833e-01,-7.454089063732323162e-01,-4.706716279205583220e+00,-4.208909235769279888e+00,3.556631748066862997e-03
1.340000000000000913e-01,6.544760253231423075e-01,-7.496028544708233099e-01,-4.733031892665510831e+00,-4.178959480024046158e+00,3.583373329525204373e-03
1.350000000000000921e-01,6.497299157421271287e-01,-7.537667705832203913e-01,-4.759155119763545549e+00,-4.148845474649841769e+00,3.610114910744615779e-03
1.360000000000000930e-01,6.449577795529251034e-01,-7.579004910896566249e-01,-4.785084939598686304e+00,-4.118568478423125789e+00,3.636856491723314353e-03
1.370000000000000939e-01,6.401598106697004020e-01,-7.620038536312884192e-01,-4.810820339791883171e+00,-4.088129756403848347e+00,3.663598072459517234e-03
1.380000000000000948e-01,6.353362040147195744e-01,-7.660766971174484130e-01,-4.836360316523755642e+00,-4.057530579874216059e+00,3.690339652951441125e-03
1.390000000000000957e-01,6.304871555097730784e-01,-7.701188617318368568e-01,-4.861703874571818851e+00,-4.026772226277248734e+00,3.717081233197303165e-03
1.400000000000000966e-01,6.256128620675600605e-01,-7.741301889386518198e-01,-4.886850027347233727e+00,-3.995855979155126914e+00,3.743822813195320492e-03
1.410000000000000975e-01,6.207135215830367203e-01,-7.781105214886573362e-01,-4.911797796931068660e+00,-3.964783128087336017e+00,3.770564392943709809e-03
1.420000000000000984e-01,6.157893329247281500e-01,-7.820597034251898227e-01,-4.936546214110077102e+00,-3.933554968628615978e+00,3.797305972440687821e-03
1.430000000000000993e-01,6.108404959260053113e-01,-7.859775800901021015e-01,-4.961094318411986670e+00,-3.902172802246714145e+00,3.824047551684471666e-03
1.440000000000001001e-01,6.058672113763261535e-01,-7.898639981296451396e-01,-4.985441158140308637e+00,-3.870637936259950340e+00,3.850789130673278483e-03
1.450000000000001010e-01,6.008696810124430909e-01,-7.937188055002875053e-01,-5.009585790408650041e+00,-3.838951683774596280e+00,3.877530709405324974e-03
1.460000000000001019e-01,5.958481075095757307e-01,-7.975418514744718745e-01,-5.033527281174546175e+00,-3.807115363622073367e+00,3.904272287878828279e-03
1.470000000000001028e-01,5.908026944725501828e-01,-8.013329866463086981e-01,-5.057264705272798366e+00,-3.775130300295974628e+00,3.931013866092005100e-03
1.480000000000001037e-01,5.857336464269056187e-01,-8.050920629372066983e-01,-5.080797146448326806e+00,-3.742997823888915665e+00,3.957755444043072578e-03
1.490000000000001046e-01,5.806411688099675228e-01,-8.088189336014404152e-01,-5.104123697388530445e+00,-3.710719270029213757e+00,3.984497021730247848e-03
1.500000000000001055e-01,5.755254679618895253e-01,-8.125134532316541369e-01,-5.127243459755159272e+00,-3.678295979817407968e+00,4.011238599151747616e-03
1.510000000000001064e-01,5.703867511166632598e-01,-8.161754777643022152e-01,-5.150155544215690995e+00,-3.645729299762614950e+00,4.037980176305789454e-03
1.520000000000001072e-01,5.652252263930971354e-01,-8.198048644850258748e-01,-5.172859070474223664e+00,-3.613020581718733304e+00,4.064721753190590064e-03
1.530000000000001081e-01,5.600411027857643553e-01,-8.234014720339660753e-01,-5.195353167301871800e+00,-3.580171182820495179e+00,4.091463329804366153e-03
1.540000000000001090e-01,5.548345901559211812e-01,-8.269651604110120902e-01,-5.217636972566669584e+00,-3.547182465419369990e+00,4.118204906145334424e-03
1.550000000000001099e-01,5.496058992223948891e-01,-8.304957909809862482e-01,-5.239709633262986443e+00,-3.514055797019328242e+00,4.144946482211711580e-03
1.560000000000001108e-01,5.443552415524434140e-01,-8.339932264787645044e-01,-5.261570305540447912e+00,-3.480792550212465031e+00,4.171688058001715195e-03
1.570000000000001117e-01,5.390828295525853520e-01,-8.374573310143318405e-01,-5.283218154732363558e+00,-3.447394102614489420e+00,4.198429633513562839e-03
1.580000000000001126e-01,5.337888764594025393e-01,-8.408879700777739385e-01,-5.304652355383661977e+00,-3.413861836800085037e+00,4.225171208745470350e-03
1.590000000000001135e-01,5.284735963303146544e-01,-8.442850105442037956e-01,-5.325872091278333720e+00,-3.380197140238143216e+00,4.251912783695655298e-03
1.600000000000001144e-01,5.231372040343266194e-01,-8.476483206786230573e-01,-5.346876555466382186e+00,-3.346401405226876236e+00,4.278654358362334389e-03
1.610000000000001152e-01,5.177799152427493556e-01,-8.509777701407195138e-01,-5.367664950290280679e+00,-3.312476028828812868e+00,4.305395932743724327e-03
1.620000000000001161e-01,5.124019464198941165e-01,-8.542732299895982040e-01,-5.388236487410933861e+00,-3.278422412805679365e+00,4.332137506838042683e-03
1.630000000000001170e-01,5.070035148137413961e-01,-8.575345726884485709e-01,-5.408590387833152491e+00,-3.244241963553173402e+00,4.358879080643506161e-03
1.640000000000001179e-01,5.015848384465845244e-01,-8.607616721091454481e-01,-5.428725881930628994e+00,-3.209936092035630573e+00,4.385620654158331466e-03
1.650000000000001188e-01,4.961461361056485608e-01,-8.639544035367849872e-01,-5.448642209470424547e+00,-3.175506213720592719e+00,4.412362227380736170e-03
1.660000000000001197e-01,4.906876273336847061e-01,-8.671126436741551924e-01,-5.468338619636961440e+00,-3.140953748513277688e+00,4.439103800308936108e-03
1.670000000000001206e-01,4.852095324195413450e-01,-8.702362706461408415e-01,-5.487814371055524276e+00,-3.106280120690957602e+00,4.465845372941149721e-03
1.680000000000001215e-01,4.797120723887113858e-01,-8.733251640040625707e-01,-5.507068731815267348e+00,-3.071486758837247422e+00,4.492586945275592845e-03
1.690000000000001223e-01,4.741954689938573941e-01,-8.763792047299505672e-01,-5.526100979491734400e+00,-3.036575095776310906e+00,4.519328517310483052e-03
1.700000000000001232e-01,4.686599447053139134e-01,-8.793982752407517589e-01,-5.544910401168880121e+00,-3.001546568506983981e+00,4.546070089044037046e-03
1.710000000000001241e-01,4.631057227015683564e-01,-8.823822593924719460e-01,-5.563496293460608477e+00,-2.966402618136824376e+00,4.572811660474471532e-03
1.720000000000001250e-01,4.575330268597204708e-01,-8.853310424842512072e-01,-5.581857962531813655e+00,-2.931144689816085336e+00,4.599553231600004080e-03
1.730000000000001259e-01,4.519420817459210427e-01,-8.882445112623739147e-01,-5.599994724118933398e+00,-2.895774232671625814e+00,4.626294802418851396e-03
1.740000000000001268e-01,4.463331126057902276e-01,-8.911225539242118021e-01,-5.617905903550012070e+00,-2.860292699740752287e+00,4.653036372929230183e-03
1.750000000000001277e-01,4.407063453548161758e-01,-8.939650601221016402e-01,-5.635590835764275219e+00,-2.824701547905002830e+00,4.679777943129358013e-03
1.760000000000001286e-01,4.350620065687342830e-01,-8.967719209671561886e-01,-5.653048865331215644e+00,-2.789002237823872576e+00,4.706519513017450723e-03
1.770000000000001295e-01,4.294003234738875130e-01,-8.995430290330092005e-01,-5.670279346469188297e+00,-2.753196233868489440e+00,4.733261082591726752e-03
1.780000000000001303e-01,4.237215239375685116e-01,-9.022782783594934797e-01,-5.687281643063519354e+00,-2.717285004055240538e+00,4.760002651850401938e-03
1.790000000000001312e-01,4.180258364583437358e-01,-9.049775644562534360e-01,-5.704055128684130338e+00,-2.681270019979352437e+00,4.786744220791693850e-03
1.800000000000001321e-01,4.123134901563602073e-01,-9.076407843062902492e-01,-5.720599186602671971e+00,-2.645152756748433198e+00,4.813485789413819195e-03
1.810000000000001330e-01,4.065847147636355574e-01,-9.102678363694411967e-01,-5.736913209809173964e+00,-2.608934692915976683e+00,4.840227357714994676e-03
1.820000000000001339e-01,4.008397406143314190e-01,-9.128586205857923686e-01,-5.752996601028212531e+00,-2.572617310414833547e+00,4.866968925693437864e-03
1.830000000000001348e-01,3.950787986350109970e-01,-9.154130383790246572e-01,-5.768848772734589403e+00,-2.536202094490654257e+00,4.893710493347365464e-03
1.840000000000001357e-01,3.893021203348812631e-01,-9.179309926596931346e-01,-5.784469147168530334e+00,-2.499690533635306355e+00,4.920452060674994181e-03
1.850000000000001366e-01,3.835099377960200506e-01,-9.204123878284402593e-01,-5.799857156350399556e+00,-2.463084119520270399e+00,4.947193627674541586e-03
