tau,x,y,u,v,theta1
7.100000000000004918e-02,9.004728940636832490e-01,-4.320011532678456057e-01,-2.717776216523973165e+00,-5.673792436083748392e+00,2.163805711101169196e-04
7.200000000000005007e-02,8.977372938137107017e-01,-4.376663485472003789e-01,-2.753406147381662006e+00,-5.656560738965801249e+00,2.194281847834253507e-04
7.300000000000005096e-02,8.949661182767879586e-01,-4.433142000935592075e-01,-2.788926554998091500e+00,-5.639105085938120432e+00,2.224757984565534248e-04
7.400000000000005185e-02,8.921594776816922368e-01,-4.489444843000415242e-01,-2.824336029048748919e+00,-5.621426176547068110e+00,2.255234121294986212e-04
7.500000000000005274e-02,8.893174836652740778e-01,-4.545569782637725598e-01,-2.859633163720790794e+00,-5.603524719253084818e+00,2.285710258022584189e-04
7.600000000000005362e-02,8.864402492679173129e-01,-4.601514597947826690e-01,-2.894816557769792631e+00,-5.585401431401041172e+00,2.316186394748303515e-04
7.700000000000005451e-02,8.835278889289425175e-01,-4.657277074248768467e-01,-2.929884814576299679e+00,-5.567057039190223655e+00,2.346662531472118712e-04
7.800000000000005540e-02,8.805805184819536224e-01,-4.712855004164739348e-01,-2.964836542202170300e+00,-5.548492277643954473e+00,2.377138668194005112e-04
7.900000000000005629e-02,8.775982551501287920e-01,-4.768246187714152429e-01,-2.999670353446715954e+00,-5.529707890578849927e+00,2.407614804913937509e-04
8.000000000000005718e-02,8.745812175414547918e-01,-4.823448432397425267e-01,-3.034384865902628459e+00,-5.510704630573713736e+00,2.438090941631890695e-04
8.100000000000005806e-02,8.715295256439057336e-01,-4.878459553284442696e-01,-3.068978702011698978e+00,-5.491483258938072431e+00,2.468567078347840005e-04
8.200000000000005895e-02,8.684433008205663107e-01,-4.933277373101705998e-01,-3.103450489120322064e+00,-5.472044545680351924e+00,2.499043215061759688e-04
8.300000000000005984e-02,8.653226658046994091e-01,-4.987899722319161788e-01,-3.137798859534783880e+00,-5.452389269475695244e+00,2.529519351773625350e-04
8.400000000000006073e-02,8.621677446947588752e-01,-5.042324439236705036e-01,-3.172022450576331032e+00,-5.432518217633425017e+00,2.559995488483411512e-04
8.500000000000006162e-02,8.589786629493467718e-01,-5.096549370070359020e-01,-3.206119904636019591e+00,-5.412432186064150663e+00,2.590471625191093780e-04
8.600000000000006251e-02,8.557555473821164549e-01,-5.150572369038121101e-01,-3.240089869229340280e+00,-5.392131979246527429e+00,2.620947761896646674e-04
8.700000000000006339e-02,8.524985261566210282e-01,-5.204391298445475433e-01,-3.273930997050618075e+00,-5.371618410193656601e+00,2.651423898600044717e-04
8.800000000000006428e-02,8.492077287811072850e-01,-5.258004028770568716e-01,-3.307641946027185753e+00,-5.350892300419145542e+00,2.681900035301263514e-04
8.900000000000006517e-02,8.458832861032554717e-01,-5.311408438749042338e-01,-3.341221379373324751e+00,-5.329954479902810682e+00,2.712376172000277585e-04
9.000000000000006606e-02,8.425253303048658715e-01,-5.364602415458522566e-01,-3.374667965643975087e+00,-5.308805787056042114e+00,2.742852308697061995e-04
9.100000000000006695e-02,8.391339948964912088e-01,-5.417583854402763244e-01,-3.407980378788210807e+00,-5.287447068686819129e+00,2.773328445391591806e-04
9.200000000000006783e-02,8.357094147120157634e-01,-5.470350659595433207e-01,-3.441157298202476955e+00,-5.265879179964383816e+00,2.803804582083842083e-04
9.300000000000006872e-02,8.322517259031817494e-01,-5.522900743643550658e-01,-3.474197408783590735e+00,-5.244102984383576249e+00,2.834280718773787887e-04
9.400000000000006961e-02,8.287610659340622909e-01,-5.575232027830562265e-01,-3.507099400981497084e+00,-5.222119353728825075e+00,2.864756855461403741e-04
9.500000000000007050e-02,8.252375735754819974e-01,-5.627342442199053663e-01,-3.539861970851784001e+00,-5.199929168037805916e+00,2.895232992146664708e-04
9.600000000000007139e-02,8.216813888993855786e-01,-5.679229925633102471e-01,-3.572483820107950514e+00,-5.177533315564761374e+00,2.925709128829545851e-04
9.700000000000007228e-02,8.180926532731532808e-01,-5.730892425940256052e-01,-3.604963656173426401e+00,-5.154932692743486200e+00,2.956185265510022234e-04
9.800000000000007316e-02,8.144715093538655859e-01,-5.782327899933142890e-01,-3.637300192233343665e+00,-5.132128204149982054e+00,2.986661402188068378e-04
9.900000000000007405e-02,8.108181010825153967e-01,-5.833534313510704283e-01,-3.669492147286053552e+00,-5.109120762464780086e+00,3.017137538863659345e-04
1.000000000000000749e-01,8.071325736781693738e-01,-5.884509641739054109e-01,-3.701538246194390425e+00,-5.085911288434934896e+00,3.047613675536770201e-04
1.010000000000000758e-01,8.034150736320778696e-01,-5.935251868931946673e-01,-3.733437219736678081e+00,-5.062500710835692530e+00,3.078089812207376007e-04
1.020000000000000767e-01,7.996657487017337917e-01,-5.985758988730871533e-01,-3.765187804657478488e+00,-5.038889966431833400e+00,3.108565948875451827e-04
1.030000000000000776e-01,7.958847479048816176e-01,-6.036029004184748636e-01,-3.796788743718078951e+00,-5.015079999938691024e+00,3.139042085540972183e-04
1.040000000000000785e-01,7.920722215134750055e-01,-6.086059927829242655e-01,-3.828238785746716832e+00,-4.991071763982850129e+00,3.169518222203912138e-04
1.050000000000000794e-01,7.882283210475852231e-01,-6.135849781765674305e-01,-3.859536685688539137e+00,-4.966866219062524124e+00,3.199994358864246755e-04
1.060000000000000803e-01,7.843531992692590604e-01,-6.185396597739538649e-01,-3.890681204655294323e+00,-4.942464333507615493e+00,3.230470495521951097e-04
1.070000000000000812e-01,7.804470101763278933e-01,-6.234698417218621502e-01,-3.921671109974757208e+00,-4.917867083439461773e+00,3.260946632176999686e-04
1.080000000000000820e-01,7.765099089961665646e-01,-6.283753291470708380e-01,-3.952505175239879875e+00,-4.893075452730267116e+00,3.291422768829368128e-04
1.090000000000000829e-01,7.725420521794040818e-01,-6.332559281640891546e-01,-3.983182180357672131e+00,-4.868090432962218550e+00,3.321898905479030942e-04
1.100000000000000838e-01,7.685435973935852427e-01,-6.381114458828465175e-01,-4.013700911597805288e+00,-4.842913023386299365e+00,3.352375042125963194e-04
1.110000000000000847e-01,7.645147035167836336e-01,-6.429416904163403057e-01,-4.044060161640938844e+00,-4.817544230880787204e+00,3.382851178770139404e-04
1.120000000000000856e-01,7.604555306311666651e-01,-6.477464708882423317e-01,-4.074258729626768272e+00,-4.791985069909449280e+00,3.413327315411535177e-04
1.130000000000000865e-01,7.563662400165125366e-01,-6.525255974404635673e-01,-4.104295421201793914e+00,-4.766236562479436500e+00,3.443803452050125035e-04
1.140000000000000874e-01,7.522469941436799035e-01,-6.572788812406761272e-01,-4.134169048566803006e+00,-4.740299738098869398e+00,3.474279588685884042e-04
1.150000000000000883e-01,7.480979566680296955e-01,-6.620061344897928413e-01,-4.163878430524069252e+00,-4.714175633734128290e+00,3.504755725318787259e-04
1.160000000000000892e-01,7.439192924228003045e-01,-6.667071704294043055e-01,-4.193422392524265518e+00,-4.687865293766845021e+00,3.535231861948809752e-04
1.170000000000000900e-01,7.397111674124356995e-01,-6.713818033491721904e-01,-4.222799766713088765e+00,-4.661369769950598041e+00,3.565707998575926040e-04
1.180000000000000909e-01,7.354737488058675776e-01,-6.760298485941795832e-01,-4.252009391977591868e+00,-4.634690121367312621e+00,3.596184135200111189e-04
1.190000000000000918e-01,7.312072049297504428e-01,-6.806511225722375880e-01,-4.281050113992223238e+00,-4.607827414383370623e+00,3.626660271821340259e-04
1.200000000000000927e-01,7.269117052616517194e-01,-6.852454427611471832e-01,-4.309920785264575116e+00,-4.580782722605429846e+00,3.657136408439588316e-04
1.210000000000000936e-01,7.225874204231957920e-01,-6.898126277159178921e-01,-4.338620265180834323e+00,-4.553557126835955593e+00,3.687612545054830423e-04
1.220000000000000945e-01,7.182345221731625262e-01,-6.943524970759409332e-01,-4.367147420050932816e+00,-4.526151715028466249e+00,3.718088681667041100e-04
1.230000000000000954e-01,7.138531834005413801e-01,-6.988648715721177407e-01,-4.395501123153402467e+00,-4.498567582242496421e+00,3.748564818276195411e-04
1.240000000000000963e-01,7.094435781175405520e-01,-7.033495730339435204e-01,-4.423680254779924326e+00,-4.470805830598276742e+00,3.779040954882268420e-04
1.250000000000000833e-01,7.050058814525512751e-01,-7.078064243965449531e-01,-4.451683702279578547e+00,-4.442867569231138347e+00,3.809517091485235189e-04
1.260000000000000842e-01,7.005402696430688136e-01,-7.122352497076724909e-01,-4.479510360102785249e+00,-4.414753914245634014e+00,3.839993228085070241e-04
1.270000000000000850e-01,6.960469200285691604e-01,-7.166358741346466887e-01,-4.507159129844943379e+00,-4.386465988669388416e+00,3.870469364681749179e-04
1.280000000000000859e-01,6.915260110433423257e-01,-7.210081239712577972e-01,-4.534628920289756948e+00,-4.358004922406675696e+00,3.900945501275246527e-04
1.290000000000000868e-01,6.869777222092825486e-01,-7.253518266446192797e-01,-4.561918647452253062e+00,-4.329371852191724379e+00,3.931421637865537347e-04
1.300000000000000877e-01,6.824022341286355431e-01,-7.296668107219741461e-01,-4.589027234621486429e+00,-4.300567921541754934e+00,3.961897774452596160e-04
1.310000000000000886e-01,6.777997284767033337e-01,-7.339529059174546566e-01,-4.615953612402934780e+00,-4.271594280709750002e+00,3.992373911036398572e-04
1.320000000000000895e-01,6.731703879945066804e-01,-7.382099430987939526e-01,-4.642696718760573660e+00,-4.242452086636962605e+00,4.022850047616919104e-04
1.330000000000000904e-01,6.685143964814056483e-01,-7.424377542939907260e-01,-4.669255499058636794e+00,-4.213142502905158793e+00,4.053326184194132819e-04
1.340000000000000913e-01,6.638319387876786548e-01,-7.466361726979258151e-01,-4.695628906103058497e+00,-4.183666699688604496e+00,4.083802320768014781e-04
1.350000000000000921e-01,6.591232008070603277e-01,-7.508050326789302842e-01,-4.721815900182597225e+00,-4.154025853705791249e+00,4.114278457338539511e-04
1.360000000000000930e-01,6.543883694692379516e-01,-7.549441697853057631e-01,-4.747815449109632269e+00,-4.124221148170910567e+00,4.144754593905682614e-04
1.370000000000000939e-01,6.496276327323078359e-01,-7.590534207517954934e-01,-4.773626528260645152e+00,-4.094253772745071629e+00,4.175230730469418612e-04
1.380000000000000948e-01,6.448411795751909370e-01,-7.631326235060069685e-01,-4.799248120616368851e+00,-4.064124923487269392e+00,4.205706867029722568e-04
1.390000000000000957e-01,6.400291999900088458e-01,-7.671816171747849467e-01,-4.824679216801616377e+00,-4.033835802805105786e+00,4.236183003586569545e-04
1.400000000000000966e-01,6.351918849744198070e-01,-7.712002420905356148e-01,-4.849918815124778071e+00,-4.003387619405262221e+00,4.266659140139934065e-04
1.410000000000000975e-01,6.303294265239154370e-01,-7.751883397975006806e-01,-4.874965921616989384e+00,-3.972781588243730955e+00,4.297135276689791191e-04
1.420000000000000984e-01,6.254420176240788054e-01,-7.791457530579815050e-01,-4.899819550070973584e+00,-3.942018930475801319e+00,4.327611413236116529e-04
1.430000000000000993e-01,6.205298522428033259e-01,-7.830723258585134960e-01,-4.924478722079543402e+00,-3.911100873405809697e+00,4.358087549778884057e-04
1.440000000000001001e-01,6.155931253224735666e-01,-7.869679034159899889e-01,-4.948942467073777607e+00,-3.880028650436650128e+00,4.388563686318069381e-04
1.450000000000001010e-01,6.106320327721082020e-01,-7.908323321837352760e-01,-4.973209822360854737e+00,-3.848803501019052664e+00,4.419039822853647564e-04
1.460000000000001019e-01,6.056467714594651053e-01,-7.946654598575271233e-01,-4.997279833161558216e+00,-3.817426670600626792e+00,4.449515959385593128e-04
1.470000000000001028e-01,6.006375392031089167e-01,-7.984671353815679939e-01,-5.021151552647435956e+00,-3.785899410574676605e+00,4.479992095913881136e-04
1.480000000000001037e-01,5.956045347644420840e-01,-8.022372089544052010e-01,-5.044824041977626017e+00,-3.754222978228786811e+00,4.510468232438486652e-04
1.490000000000001046e-01,5.905479578396988227e-01,-8.059755320347991026e-01,-5.068296370335341194e+00,-3.722398636693184937e+00,4.540944368959384195e-04
