tau,x,y,u,v,theta1
4.070000000000003060e-01,-8.394192223447249912e-01,-5.497595182699450689e-01,-3.442480958281010750e+00,5.230515564304624831e+00,1.154721708205342506e-03
4.080000000000003069e-01,-8.428452807559083659e-01,-5.445182958526747496e-01,-3.409613782063698917e+00,5.251894987438267215e+00,1.157558862161546737e-03
4.090000000000003078e-01,-8.462384059584866502e-01,-5.392557969955872332e-01,-3.376614755169486948e+00,5.273068309677937826e+00,1.160396016116882305e-03
4.100000000000003086e-01,-8.495984667448751582e-01,-5.339722282010367360e-01,-3.343485164575077828e+00,5.294034729428555686e+00,1.163233170071346825e-03
4.110000000000003095e-01,-8.529253331968346119e-01,-5.286677967689915603e-01,-3.310226301986284092e+00,5.314793453061793294e+00,1.166070324024938345e-03
4.120000000000003104e-01,-8.562188766901758230e-01,-5.233427107890539220e-01,-3.276839463789606111e+00,5.335343694942160653e+00,1.168907477977654697e-03
4.130000000000003113e-01,-8.594789698994161897e-01,-5.179971791324544661e-01,-3.243325951003692698e+00,5.355684677452804188e+00,1.171744631929493713e-03
4.140000000000003122e-01,-8.627054868023876777e-01,-5.126314114440205794e-01,-3.209687069230678258e+00,5.375815631021027663e+00,1.174581785880453224e-03
4.150000000000003131e-01,-8.658983026847957287e-01,-5.072456181341198356e-01,-3.175924128607406693e+00,5.395735794143526221e+00,1.177418939830531279e-03
4.160000000000003140e-01,-8.690572941447296529e-01,-5.018400103705780158e-01,-3.142038443756536292e+00,5.415444413411338864e+00,1.180256093779725709e-03
4.170000000000003149e-01,-8.721823390971238377e-01,-4.964148000705724262e-01,-3.108031333737530932e+00,5.434940743534514951e+00,1.183093247728034345e-03
4.180000000000003157e-01,-8.752733167781702184e-01,-4.909701998925005140e-01,-3.073904121997539374e+00,5.454224047366501793e+00,1.185930401675455020e-03
4.190000000000003166e-01,-8.783301077496810105e-01,-4.855064232278246683e-01,-3.039658136322159976e+00,5.473293595928240940e+00,1.188767555621985566e-03
4.200000000000003175e-01,-8.813525939034029255e-01,-4.800236841928925968e-01,-3.005294708786098390e+00,5.492148668431989122e+00,1.191604709567623812e-03
4.210000000000003184e-01,-8.843406584652812041e-01,-4.745221976207342762e-01,-2.970815175703714228e+00,5.510788552304845211e+00,1.194441863512367809e-03
4.220000000000003193e-01,-8.872941859996745784e-01,-4.690021790528354773e-01,-2.936220877579461597e+00,5.529212543212001840e+00,1.197279017456215388e-03
4.230000000000003202e-01,-8.902130624135207171e-01,-4.634638447308881415e-01,-2.901513159058223934e+00,5.547419945079703929e+00,1.200116171399164379e-03
4.240000000000003211e-01,-8.930971749604516008e-01,-4.579074115885179985e-01,-2.866693368875542713e+00,5.565410070117928321e+00,1.202953325341212616e-03
4.250000000000003220e-01,-8.959464122448592693e-01,-4.523330972429895347e-01,-2.831762859807745780e+00,5.583182238842775647e+00,1.205790479282357929e-03
4.260000000000003229e-01,-8.987606642259117207e-01,-4.467411199868889238e-01,-2.796722988621973105e+00,5.600735780098577088e+00,1.208627633222598150e-03
4.270000000000003237e-01,-9.015398222215185164e-01,-4.411316987797847533e-01,-2.761575116026101284e+00,5.618070031079713367e+00,1.211464787161931327e-03
4.280000000000003246e-01,-9.042837789122467607e-01,-4.355050532398672125e-01,-2.726320606618572118e+00,5.635184337352153960e+00,1.214301941100355293e-03
4.290000000000003255e-01,-9.069924283451862301e-01,-4.298614036355659085e-01,-2.690960828838120822e+00,5.652078052874703218e+00,1.217139095037867878e-03
4.300000000000003264e-01,-9.096656659377646559e-01,-4.242009708771464216e-01,-2.655497154913410984e+00,5.668750540019966699e+00,1.219976248974466914e-03
4.310000000000003273e-01,-9.123033884815122674e-01,-4.185239765082862107e-01,-2.619930960812574483e+00,5.685201169595027082e+00,1.222813402910150450e-03
4.320000000000003282e-01,-9.149054941457761547e-01,-4.128306426976299237e-01,-2.584263626192657259e+00,5.701429320861835848e+00,1.225650556844916101e-03
4.330000000000003291e-01,-9.174718824813837825e-01,-4.071211922303243913e-01,-2.548496534348976272e+00,5.717434381557316314e+00,1.228487710778761914e-03
4.340000000000003300e-01,-9.200024544242559887e-01,-4.013958484995338027e-01,-2.512631072164383195e+00,5.733215747913183336e+00,1.231324864711685722e-03
4.350000000000003308e-01,-9.224971122989691352e-01,-3.956548354979351201e-01,-2.476668630058441956e+00,5.748772824675472570e+00,1.234162018643685356e-03
4.360000000000003317e-01,-9.249557598222660770e-01,-3.898983778091940633e-01,-2.440610601936517465e+00,5.764105025123787307e+00,1.236999172574758648e-03
4.370000000000003326e-01,-9.273783021065168386e-01,-3.841267005994219996e-01,-2.404458385138779963e+00,5.779211771090252192e+00,1.239836326504903646e-03
4.380000000000003335e-01,-9.297646456631277756e-01,-3.783400296086141257e-01,-2.368213380389121880e+00,5.794092492978185405e+00,1.242673480434117964e-03
4.390000000000003344e-01,-9.321146984058995555e-01,-3.725385911420691087e-01,-2.331876991743996097e+00,5.808746629780480397e+00,1.245510634362399652e-03
4.400000000000003353e-01,-9.344283696543342899e-01,-3.667226120617903540e-01,-2.295450626541168493e+00,5.823173629097701642e+00,1.248347788289746541e-03
4.410000000000003362e-01,-9.367055701368911524e-01,-3.608923197778694525e-01,-2.258935695348391892e+00,5.837372947155891723e+00,1.251184942216156462e-03
4.420000000000003371e-01,-9.389462119941905938e-01,-3.550479422398518659e-01,-2.222333611912000961e+00,5.851344048824090649e+00,1.254022096141627464e-03
4.430000000000003380e-01,-9.411502087821673745e-01,-3.491897079280853466e-01,-2.185645793105429835e+00,5.865086407631569188e+00,1.256859250066157162e-03
4.440000000000003388e-01,-9.433174754751715296e-01,-3.433178458450511505e-01,-2.148873658877652471e+00,5.878599505784773527e+00,1.259696403989743604e-03
4.450000000000003397e-01,-9.454479284690184837e-01,-3.374325855066786506e-01,-2.112018632201549284e+00,5.891882834183979512e+00,1.262533557912384622e-03
4.460000000000003406e-01,-9.475414855839869865e-01,-3.315341569336430760e-01,-2.075082139022199179e+00,5.904935892439662659e+00,1.265370711834078047e-03
4.470000000000003415e-01,-9.495980660677653118e-01,-3.256227906426474306e-01,-2.038065608205100521e+00,5.917758188888576854e+00,1.268207865754821711e-03
4.480000000000003424e-01,-9.516175905983458305e-01,-3.196987176376882567e-01,-2.000970471484320612e+00,5.930349240609547934e+00,1.271045019674613662e-03
4.490000000000003433e-01,-9.535999812868676262e-01,-3.137621694013056906e-01,-1.963798163410576558e+00,5.942708573438974184e+00,1.273882173593451515e-03
4.500000000000003442e-01,-9.555451616804072623e-01,-3.078133778858184177e-01,-1.926550121299247076e+00,5.954835721986044383e+00,1.276719327511333319e-03
4.510000000000003451e-01,-9.574530567647172585e-01,-3.018525755045431969e-01,-1.889227785178317909e+00,5.966730229647661865e+00,1.279556481428256905e-03
