tau,x,y,u,v,theta1
4.780000000000003690e-01,-9.944349704765320652e-01,-1.372589470322101157e-01,-8.591111789900460760e-01,6.199718444126133043e+00,4.485697256599955880e-04
4.790000000000003699e-01,-9.952746725748080614e-01,-1.310565907037850863e-01,-8.202876194510072549e-01,6.204953863958703408e+00,4.495081560428176035e-04
4.800000000000003708e-01,-9.960755351688921344e-01,-1.248491200347029290e-01,-7.814324203886856557e-01,6.209947093334355017e+00,4.504465864256045993e-04
4.810000000000003717e-01,-9.968375273687980487e-01,-1.186367773102170731e-01,-7.425470810617650352e-01,6.214697944182225875e+00,4.513850168083564669e-04
4.820000000000003726e-01,-9.975606197843428502e-01,-1.124198049990843551e-01,-7.036331018092030209e-01,6.219206237567334483e+00,4.523234471910731521e-04
4.830000000000003735e-01,-9.982447845262003572e-01,-1.061984457444262453e-01,-6.646919839963790766e-01,6.223471803696324578e+00,4.532618775737546008e-04
4.840000000000003744e-01,-9.988899952069003607e-01,-9.997294235458448197e-02,-6.257252299612169333e-01,6.227494481922917657e+00,4.542003079564007045e-04
4.850000000000003753e-01,-9.994962269417746459e-01,-9.374353779397136266e-02,-5.867343429602841498e-01,6.231274120753071522e+00,4.551387383390114089e-04
4.860000000000003761e-01,-1.000063456349848057e+00,-8.751047517391508102e-02,-5.477208271148691354e-01,6.234810577849842161e+00,4.560771687215866600e-04
4.870000000000003770e-01,-1.000591661554677048e+00,-8.127399774350031747e-02,-5.086861873570368564e-01,6.238103720037952549e+00,4.570155991041263493e-04
4.880000000000003779e-01,-1.001080822185132835e+00,-7.503434888040438899e-02,-4.696319293756658908e-01,6.241153423308065662e+00,4.579540294866304225e-04
4.890000000000003788e-01,-1.001530919376131257e+00,-6.879177208172931879e-02,-4.305595595624663319e-01,6.243959572820765302e+00,4.588924598690988254e-04
4.900000000000003797e-01,-1.001941935769309122e+00,-6.254651095483004797e-02,-3.914705849579809827e-01,6.246522062910238482e+00,4.598308902515314497e-04
4.910000000000003806e-01,-1.002313855513645269e+00,-5.629880920813907369e-02,-3.523665131975710629e-01,6.248840797087666488e+00,4.607693206339282411e-04
4.920000000000003815e-01,-1.002646664266029219e+00,-5.004891064198794398e-02,-3.132488524573873168e-01,6.250915688044321072e+00,4.617077510162890912e-04
4.930000000000003824e-01,-1.002940349191774327e+00,-4.379705913942569251e-02,-2.741191114003282969e-01,6.252746657654362217e+00,4.626461813986140000e-04
